ID#,State,LOT,Information[Bedroom],Type,Informative[Rooms],Built,Internet,Water,Information[Zestimate],SecMtg 2,SecMtgStat2,FamEmp 2,ChildAge 2,Language,Family,Grandparent,SSMC,English,Multigen,Move,Nchildren,Npersons Imputation,Partner,Under18,Over60,Over65,Workers 2,WkExp 2,WkStatus 2,Vehicles,HiValue,Validation
5384,42,1,4,2,10,5,1,1000,875000,0,3,2,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,4,3,2,1,Training
5385,42,3,5,2,8,1,1,2,500000,0,3,2,2,1,1,1,0,1,2,4,0,4,0,1,0,0,3,2,3,2,0,Test
5386,42,1,5,2,9,3,1,800,450000,0,,1,4,1,1,0,0,1,1,5,0,2,0,0,1,1,2,1,1,2,0,Test
5387,42,2,3,2,7,4,3,2,225000,0,3,2,4,3,1,0,0,1,1,4,0,4,0,0,1,0,3,3,3,1,0,Test
5388,24,1,4,2,13,6,1,480,460000,0,3,1,4,1,1,0,0,1,1,5,0,4,0,0,0,0,3,1,1,3,1,Training
5389,42,1,4,2,7,7,1,580,400000,0,,1,4,1,1,0,0,1,1,6,0,3,0,0,1,0,3,1,1,3,0,Training
5390,42,2,4,2,8,1,1,320,103000,,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,2,1,3,0,Test
5391,42,1,3,2,6,1,2,2,125000,0,,1,9,1,1,0,0,1,1,5,9,9,0,0,0,0,2,2,1,3,0,Training
5392,24,2,4,2,9,6,1,2,625000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,3,1,Test
5393,42,1,4,2,13,14,1,1400,370000,0,3,1,9,2,1,0,0,1,1,3,9,9,0,1,0,0,2,1,1,2,1,Training
5394,24,1,3,3,6,6,1,1,400000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,2,2,2,1,1,2,0,Test
5395,24,1,3,2,7,7,1,1400,500000,0,3,1,1,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,2,1,Training
5396,24,1,3,2,4,3,1,60,169000,0,,1,9,1,1,0,0,1,1,3,9,9,0,1,0,0,2,1,1,1,0,Validation
5397,42,1,3,1,5,7,1,720,60000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,2,1,2,0,Validation
5398,24,,1,9,3,4,3,500,400000,0,,,,1,6,0,0,1,1,3,0,2.162473878,0,0,1,1,,,,2,0,Validation
5399,24,1,3,3,7,8,1,700,200000,1,2,1,2,1,1,0,0,1,1,5,1,4,0,1,0,0,2,2,4,2,0,Training
5400,24,,3,4,6,8,1,410,300000,,2,,,1,7,0,0,1,1,5,0,2.667378681,0,0,2,2,,,,3,0,Training
5401,42,2,3,2,5,5,1,2,70000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Validation
5402,10,1,4,2,10,4,1,70,300000,0,,3,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,4,7,3,0,Training
5403,24,1,4,2,8,1,1,800,289000,0,,8,4,1,3,0,0,1,1,5,0,3,0,0,0,0,1,15,15,1,0,Training
5404,10,1,3.257647776,2,7.334741026,5,1,950,278415.0643,0,3,1,2,1,1,0,0,1,1,5,1,4,0,1,0,0,2,1,1,4,0,Validation
5405,42,2,2,1,5,5,1,2,150000,0,,,,1,5,0,0,1,1,5,0,2.639785407,2,0,0,0,,,,4,0,Test
5406,24,1,3,2,6,3,1,2,550000,0,3,,,1,7,0,0,1,1,4,0,2.499837658,4,0,0,0,,,,2,1,Training
5407,42,1,3.257647776,2,7.334741026,5,1,2,278415.0643,0,3,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,3,3,2,1,Training
5408,42,1,3,2,7,2,1,600,185000,0,,,,1,4,0,0,1,1,7,0,2.52067721,0,0,1,1,,,,2,0,Validation
5409,42,3,4,2,5,1,1,2,200000,0,,5,1,1,2,0,0,1,1,2,1,2,2,1,0,0,1,10,10,2,0,Training
5410,24,1,3,2,8,6,1,600,400000,,3,1,4,1,1,0,0,1,1,6,0,3,0,0,1,0,3,1,1,3,1,Training
5411,42,1,4,2,10,5,1,720,400000,1,2,1,4,1,1,0,0,1,1,7,0,2,0,0,2,1,2,1,1,2,1,Training
5412,42,1,3,1,4,8,1,50,15000,0,3,,,1,6,0,0,1,1,5,0,2.446873077,0,0,0,0,,,,1,0,Test
5413,24,1,3,2,5,7,1,370,180000,0,,,,1,4,0,0,1,1,5,0,2.413048973,0,0,1,1,,,,1,0,Test
5414,42,1,2,3,5,6,1,900,300000,0,3,,,3,7,0,0,1,1,6,9,8.964978311,4,0,2,0,,,,2,1,Training
5415,24,1,4,2,7,6,1,600,225000,0,3,,,1,4,0,0,1,1,6,0,2.576421945,0,0,0,0,,,,1,0,Validation
5416,42,3,3,2,6,7,1,2,350000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,0,Test
5417,24,,3,9,6,5,1,1,250000,0,,,,1,6,0,0,1,1,6,9,9.01319938,0,0,1,1,,,,1,0,Validation
5418,42,1,2,2,5,1,3,1200,40000,0,,,,1,4,0,0,1,1,6,0,2.225861856,0,0,0,0,,,,1,0,Test
5419,24,1,4,2,8,8,1,1500,260000,1,2,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,3,0,Test
5420,42,1,3,3,6,1,1,700,4500,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
5421,42,1,2,2,6,5,1,580,125000,0,3,7,3,1,3,0,0,1,1,4,2,3,0,1,0,0,1,13,13,1,0,Training
5422,42,1,3,2,5,4,1,2,135000,0,3,2,3,1,1,0,0,1,1,4,3,5,0,1,0,0,2,4,3,2,0,Test
5423,42,2,3,1,5,7,1,2,7000,0,,8,4,1,3,0,0,1,1,1,0,2,0,0,1,1,1,15,15,4,0,Test
5424,42,1,5,2,10,12,1,1400,600000,0,,1,2,5,1,0,0,1,1,4,3,5,0,1,0,0,2,1,1,2,0,Training
5425,24,1,3,2,7,6,1,240,260000,0,3,,,1,4,0,0,1,1,6,0,2.512941787,0,0,1,0,,,,2,0,Test
5426,42,1,3,2,7,7,3,2,180000,0,3,3,9,1,1,0,0,1,1,6,9,9,0,0,2,1,2,5,7,2,0,Test
5427,42,2,3,2,7,6,1,2,200000,1,2,2,1,1,1,0,0,1,1,3,2,4,0,1,0,0,1,7,3,2,0,Training
5428,42,1,3,2,7,1,1,40,75000,0,3,,,1,6,0,0,1,1,5,0,2.390266218,0,0,1,1,,,,1,0,Validation
5429,42,3,2,2,6,3,3,2,225000,0,3,,,1,4,0,0,1,1,3,9,8.814151281,0,0,0,0,,,,1,0,Validation
5430,42,1,2,2,7.334741026,3,1,30,75000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,3,0,Training
5431,42,1,4,2,8,5,1,1000,225000,,3,1,2,3,1,0,0,1,1,5,3,5,0,1,0,0,2,1,1,2,0,Validation
5432,42,1,2,2,4,3,1,1900,90000,0,3,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,1,0,Validation
5433,24,1,2,2,3,7,1,350,320000,0,,2,4,1,1,0,0,1,1,5,0,2,0,0,0,0,1,7,3,3,0,Training
5434,42,1,3,2,10,5,1,760,130000,,,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,1,9,9,3,0,Test
5435,42,1,3.257647776,3,7.334741026,9,1,750,278415.0643,0,3,,,1,7,0,0,1,1,4,0,2.557365399,4,0,0,0,,,,2,0,Test
5436,42,2,3.257647776,2,7.334741026,3,3,2,278415.0643,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,1,0,2,1,1,1,0,Test
5437,24,1,4,3,12,5,3,1,380000,0,,,,1,6,0,0,1,1,7,0,2.476404537,0,0,1,1,,,,1,0,Validation
5438,42,2,3,3,6,1,2,60,68000,0,3,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,0,0,Training
5439,24,1,2,2,7.334741026,3,1,520,90000,0,3,,,1,5,0,0,1,1,4,0,2.181466845,0,0,0,0,,,,1,0,Training
5440,42,2,4,2,7,4,2,2,220000,0,3,,,1,4,0,0,1,1,1,0,2.718693919,0,0,0,0,,,,2,0,Training
5441,42,1,3,2,8,3,1,600,285000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,2,1,2,1,Training
5442,42,2,3.257647776,2,7.334741026,10,1,600,278415.0643,1,2,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,4,1,2,0,Training
5443,42,1,3.257647776,3,7.334741026,6,1,600,278415.0643,0,3,,,1,6,0,0,1,1,6,0,2.557365399,0,0,0,0,,,,2,0,Validation
5444,42,1,3,2,6,4,3,420,200000,0,,,,1,4,0,0,1,1,5,0,2.25242374,0,0,1,1,,,,0,0,Training
5445,42,1,4,2,9,2,1,990,300000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
5446,42,3,4,2,9,9,1,2,350000,0,,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,3,0,Validation
5447,42,1,3,2,11,1,1,340,100000,,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,2,0,Training
5448,42,1,3,2,5,1,1,500,85000,0,3,7,9,1,3,0,0,1,1,1,9,9,4,1,0,0,1,14,13,2,0,Training
5449,42,1,3,2,6,3,3,1400,40000,0,3,,,1,5,0,0,1,1,6,0,2.552438535,0,0,0,0,,,,2,0,Training
5450,42,1,3,3,8,2,1,720,95000,0,3,,,2,6,0,0,1,1,5,0,2.371397266,0,0,0,0,,,,1,0,Test
5451,42,2,3,2,5,3,3,800,220000,,,,,3,6,0,0,1,1,7,0,2.550679693,0,0,1,1,,,,2,0,Training
5452,42,1,4,2,6,10,1,1100,155000,,3,1,1,1,1,0,0,1,1,3,2,4,0,1,0,0,2,2,1,2,0,Training
5453,24,1,4,2,10,7,1,600,550000,1,1,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,1,1,2,1,Test
5454,10,1,4,2,8,2,1,400,220000,0,,7,4,1,3,0,0,1,1,7,0,2,0,0,0,0,1,13,13,2,0,Validation
5455,42,1,3,2,6,7,1,1000,175000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,0,Training
5456,24,1,3.257647776,2,7.334741026,2,1,700,278415.0643,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,1,1,6,9,1,0,Training
5457,24,1,3,2,7,6,1,1000,300000,0,3,5,4,1,2,0,0,1,1,6,0,2,0,0,0,0,2,10,10,3,0,Training
5458,24,1,3.257647776,2,7.334741026,2,3,60,278415.0643,0,,,,1,6,0,0,1,1,7,0,2.415609119,0,0,1,1,,,,1,0,Training
5459,24,1,3.257647776,3,7.334741026,6,1,480,278415.0643,1,2,7,2,1,3,0,0,1,1,5,1,2,0,1,0,0,1,13,13,1,0,Validation
5460,42,2,3.257647776,2,7.334741026,6,1,620,278415.0643,0,3,,,4,4,0,0,1,1,5,0,2.415609119,0,0,0,0,,,,1,0,Training
5461,42,1,3.257647776,2,7.334741026,1,1,1200,278415.0643,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,1,0,9,9,2,0,Training
5462,24,1,4,2,10,6,1,460,420000,0,3,1,1,1,1,0,0,1,1,4,2,4,0,1,0,0,2,2,1,2,1,Test
5463,42,1,3,2,8,5,1,120,175000,0,,8,4,4,3,0,0,1,2,7,0,4,0,0,2,1,1,15,15,4,0,Test
5464,24,2,5,2,13,6,1,750,2851000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,6,9,2,1,Validation
5465,10,1,3,2,7,3,3,370,230000,0,,,,1,6,0,0,1,1,7,0,2.374279677,0,0,1,1,,,,1,0,Training
5466,42,,1,9,3,3,3,1,170000,0,,,,1,6,0,0,1,1,5,0,2.044439563,0,0,1,1,,,,1,0,Training
5467,42,1,2,2,6,5,1,860,170000,,3,,,1,4,0,0,1,1,6,0,2.337403895,0,0,0,0,,,,2,0,Training
5468,42,1,3.257647776,2,7.334741026,3,1,60,278415.0643,0,,,,1,5,0,0,1,1,7,0,2.699121678,2,0,0,0,,,,3,0,Validation
5469,24,1,2,2,4,2,1,80,250000,0,3,,,1,4,0,0,1,1,2,0,2.362765124,0,0,0,0,,,,2,0,Validation
5470,42,1,4,2,7,1,3,560,250000,0,3,,,1,6,0,0,1,1,4,0,2.573843471,0,0,0,0,,,,1,0,Test
5471,42,1,3,3,5,1,3,390,75000,0,,7,4,1,3,0,0,1,1,7,0,2,0,0,0,0,2,13,13,0,0,Test
5472,42,,1,5,2,6,1,1,85000,0,3,,,1,6,0,0,1,1,2,0,2.070012549,0,0,0,0,,,,1,0,Training
5473,42,1,4,2,9,1,1,290,300000,0,3,1,9,1,1,0,0,1,1,3,9,9,0,1,0,0,2,4,1,2,1,Validation
5474,24,1,3,2,6,4,1,120,400000,0,,,,1,6,0,0,1,1,7,0,2.373552225,0,0,1,1,,,,1,0,Validation
5475,42,1,3,2,5,1,1,1100,45000,0,3,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,2,2,1,3,0,Training
5476,42,1,3,1,6,7,1,690,30000,0,,,,1,6,0,0,1,1,6,0,2.411713646,0,0,1,0,,,,1,0,Validation
5477,42,1,3.257647776,2,7.334741026,7,1,750,278415.0643,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,2,0,Training
5478,10,1,3,3,8,4,1,600,130000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
5479,42,2,4,2,10,1,1,2,170000,0,,4,4,2,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Test
5480,24,1,4,2,5,1,1,1200,385000,0,,,,2,7,0,0,1,1,4,9,9.642977202,0,1,0,0,,,,4,0,Training
5481,42,1,3,2,8,5,1,400,100000,0,,3,4,1,1,0,0,1,1,4,0,2,0,0,0,0,1,7,7,2,0,Validation
5482,42,1,4,2,7,4,1,1200,154000,,3,1,3,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,0,Training
5483,42,2,3,2,9,7,1,2,180000,0,3,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,3,1,1,3,0,Training
5484,42,1,3,3,7,3,1,500,140000,0,3,,,1,6,0,0,1,1,7,0,2.383562185,0,0,1,1,,,,1,0,Validation
5485,42,2,3,2,8,7,1,380,260000,0,,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,3,0,Validation
5486,42,1,3,2,6,3,1,2,105000,0,3,,,1,6,0,0,1,1,1,0,2.403978222,0,0,0,0,,,,1,0,Training
5487,42,1,3,3,11,1,1,50,500000,0,3,,,1,6,0,0,1,1,5,0,2.279207461,0,0,0,0,,,,1,0,Training
5488,24,1,4,2,8,3,1,1200,1000000,0,,7,9,2,3,0,0,1,1,3,9,9,0,1,0,0,1,14,13,2,0,Training
5489,24,1,3,2,6,6,3,850,90000,0,3,,,1,4,0,0,1,1,2,0,2.263769028,0,0,1,1,,,,0,0,Training
5490,24,2,3,3,7,7,1,600,230000,1,1,7,2,3,3,0,0,1,1,4,2,3,0,1,0,0,1,13,13,1,0,Training
5491,24,1,3,3,7,6,1,400,360000,1,2,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,2,0,Test
5492,42,1,3.257647776,2,7.334741026,2,3,480,80000,0,,2,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,7,3,2,0,Test
5493,24,1,4,2,9,12,1,270,280000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,3,1,Training
5494,42,1,3,2,6,2,3,70,20000,0,,,,1,4,0,0,1,1,7,9,9.036921344,0,0,1,1,,,,1,0,Training
5495,10,1,3,2,8,6,1,750,425000,1,4,1,9,1,1,0,0,1,1,5,9,9,0,0,0,0,2,2,1,3,0,Training
5496,24,1,5,2,13,7,1,590,731000,1,2,1,2,1,1,1,0,1,2,5,3,6,0,1,1,1,3,1,1,2,1,Training
5497,42,1,3,2,7,1,1,2200,150000,0,3,4,2,1,1,1,0,1,2,6,0,4,0,1,2,2,1,9,9,3,0,Training
5498,42,1,3.257647776,2,7.334741026,3,1,1200,278415.0643,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,3,0,Validation
5499,42,1,4,2,10,3,1,330,175000,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,6,7,2,0,Test
5500,42,1,3.257647776,2,7.334741026,7,1,150,278415.0643,0,,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,1,0,Validation
5501,42,2,3,2,6,2,1,2,50000,0,,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,1,1,2,0,Training
5502,42,1,3,2,6,8,1,840,215000,0,,,,1,6,0,0,1,1,5,0,2.534389214,0,0,1,1,,,,2,0,Training
5503,24,2,6,2,13,8,2,2,600000,1,2,2,9,1,1,1,0,1,2,5,9,9,0,1,1,1,1,7,3,3,1,Test
5504,42,1,3,2,8,6,1,600,180000,0,3,2,4,4,1,0,0,1,1,6,0,3,0,0,1,0,1,6,3,4,0,Training
5505,42,1,5,3,7,1,1,400,100000,0,3,7,2,1,3,1,0,1,2,5,1,4,0,1,1,1,2,14,13,2,0,Training
5506,42,1,2,3,6,9,1,650,120000,0,3,,,1,4,0,0,1,1,5,0,2.200804565,0,0,0,0,,,,1,0,Test
5507,42,3,4,2,7.334741026,1,1,2,300000,0,,1,4,2,1,0,0,1,1,6,0,3,0,0,2,1,2,4,1,3,0,Training
5508,42,1,3,3,8,14,1,800,175000,0,3,,,1,6,0,0,1,1,4,0,2.363146148,0,0,0,0,,,,1,0,Training
5509,42,1,3,2,5,3,1,700,100000,0,3,5,4,1,2,0,0,1,1,6,0,2,2,0,0,0,2,10,10,2,0,Validation
5510,42,1,3,2,6,3,3,320,97000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
5511,10,1,3.257647776,3,7.334741026,12,1,470,278415.0643,0,3,,,1,4,0,0,1,1,4,0,2.415609119,0,0,0,0,,,,1,0,Test
5512,42,1,3,3,6,2,1,650,150000,0,,4,4,1,1,0,0,1,1,5,0,2,0,0,1,0,0,9,9,1,0,Training
5513,42,3,3,2,8,11,1,2,250000,1,2,2,3,1,1,0,0,1,1,4,2,4,0,1,0,0,1,3,3,3,0,Test
5514,42,2,3,2,5,7,1,2,110000,0,3,3,4,1,1,0,0,1,1,4,0,2,0,0,1,0,1,3,7,3,0,Training
5515,42,1,3.257647776,3,7.334741026,7,1,1200,278415.0643,0,3,,,1,4,0,0,1,1,3,0,2.415609119,0,0,0,0,,,,1,0,Training
5516,42,1,4,2,7,3,3,250,200000,0,,,,1,4,0,0,1,1,7,0,2.43724414,0,0,1,1,,,,0,0,Training
5517,42,1,3.257647776,2,7.334741026,1,1,960,278415.0643,0,3,,,1,6,0,0,1,1,5,0,2.415609119,0,0,0,0,,,,1,0,Training
5518,24,1,3,2,7,7,1,2,680000,0,3,2,9,1,1,0,0,1,1,2,9,9,0,0,0,0,1,3,3,2,0,Test
5519,10,1,3,3,8,1,1,470,185000,0,3,,,1,6,0,0,1,1,3,0,2.362114758,0,0,0,0,,,,1,0,Training
5520,24,1,3,2,5,3,2,80,250000,0,,,,1,4,0,0,1,1,6,9,9.171761832,0,0,1,1,,,,2,0,Validation
5521,24,1,4,2,10,2,1,200,1400000,0,3,1,9,1,1,0,0,1,1,4,9,9,0,1,0,0,2,1,1,2,1,Training
5522,10,1,5,2,10,8,1,2700,950000,0,,,,1,4,0,0,1,1,5,0,2.79461052,0,0,1,1,,,,2,0,Validation
5523,42,3,3.257647776,2,7.334741026,3,1,2,278415.0643,0,,1,4,1,1,0,0,1,1,4,0,2,0,0,2,2,2,2,4,4,0,Training
5524,24,1,3.257647776,3,7.334741026,3,3,50,278415.0643,0,,,,1,6,0,0,1,1,4,0,2.27385284,0,0,1,0,,,,0,0,Test
5525,24,1,4,3,6,6,1,500,250000,0,3,1,1,1,1,0,0,1,1,4,1,3,0,1,0,0,2,2,1,2,0,Validation
5526,42,1,3,1,4,5,1,120,25000,0,,,,1,6,0,0,1,1,3,0,2.445841687,0,0,0,0,,,,1,0,Validation
5527,42,2,3,2,11,1,1,1200,500000,1,2,3,9,1,1,0,0,1,1,6,9,9,0,0,2,2,1,8,7,2,0,Validation
5528,42,1,3.257647776,2,7.334741026,3,1,1100,278415.0643,0,3,5,2,1,2,0,0,1,1,5,1,3,0,1,0,0,2,10,10,3,0,Training
5529,24,1,0,2,3,1,1,200,490000,0,3,1,4,2,1,0,0,1,1,2,0,2,0,0,1,1,2,2,1,2,1,Validation
5530,42,1,4,2,11,6,1,70,25000,0,3,2,9,1,1,0,0,1,1,3,9,9,0,1,0,0,1,3,3,1,0,Training
5531,42,1,3,2,6,2,1,1500,40000,0,,5,1,1,2,1,0,1,2,6,0,3,0,1,0,0,1,12,11,1,0,Training
5532,42,1,2,2,7,1,1,600,300000,,3,1,4,1,1,0,0,1,1,6,0,3,0,0,2,0,3,1,1,2,1,Training
5533,42,1,3.257647776,2,7.334741026,1,1,650,278415.0643,0,,2,2,1,1,1,0,1,2,5,2,5,0,1,1,1,1,7,3,3,0,Training
5534,42,1,2,2,5,3,1,210,190000,0,,1,4,1,1,0,0,1,1,1,0,2,0,0,0,0,2,1,1,2,0,Training
5535,42,1,3.257647776,2,7.334741026,7,1,490,278415.0643,0,3,2,4,1,1,0,0,1,1,5,0,2,0,0,1,1,1,3,3,3,0,Test
5536,42,2,3,2,12,2,1,2,175000,0,3,1,9,3,1,0,0,1,1,1,9,9,0,1,0,0,2,1,1,2,0,Validation
5537,42,1,3,3,6,1,1,70,120000,0,3,8,1,1,3,1,0,1,1,7,0,3,0,1,1,1,0,15,15,1,0,Training
5538,42,1,3.257647776,2,7.334741026,3,1,2,278415.0643,1,2,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,4,1,3,0,Test
5539,42,1,4,2,8,6,1,750,250000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,1,0,2,2,1,3,1,Validation
5540,24,1,3,2,9,3,1,130,200000,1,2,1,2,2,1,0,0,1,1,7,1,3,0,1,1,0,3,1,1,3,0,Validation
5541,24,1,3.257647776,3,7.334741026,1,3,560,278415.0643,1,2,8,4,1,3,0,0,1,2,7,0,4,0,0,2,2,2,15,15,0,0,Training
5542,10,2,5,2,10,7,1,2,600000,0,,2,4,1,1,0,0,1,1,3,0,3,0,0,1,0,2,3,3,6,0,Training
5543,42,1,3.257647776,3,7.334741026,2,1,1800,278415.0643,1,2,4,4,1,1,0,0,1,1,5,0,3,0,1,2,2,1,9,9,1,0,Validation
5544,42,3,3.257647776,2,7.334741026,2,3,2,278415.0643,0,3,2,3,3,1,0,0,1,1,4,9,12,0,1,0,0,2,3,3,0,0,Validation
5545,42,3,3,2,10,6,1,2,250000,,,1,4,1,1,0,0,1,1,6,0,2,0,0,1,1,2,2,1,2,0,Training
5546,42,1,3,3,7,5,1,60,210000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
5547,42,2,3.257647776,2,7.334741026,5,1,50,278415.0643,0,3,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,6,3,2,0,Training
5548,42,2,3,2,8,6,1,380,350000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,8,9,2,0,Training
5549,42,2,3,2,6,5,1,2,200000,0,,2,4,1,1,0,0,1,1,7,0,2,0,0,0,0,1,3,3,3,0,Training
5550,42,1,3,3,6,3,3,420,125000,0,,,,1,6,0,0,1,1,7,0,2.260159164,0,0,1,1,,,,0,0,Test
5551,42,1,4,2,8,3,1,120,140000,0,3,8,4,1,3,0,0,1,1,3,0,3,0,0,0,0,1,15,15,3,0,Test
5552,10,2,5,2,12,8,1,2,1000000,0,3,,,1,6,0,0,1,1,4,0,2.614084945,0,0,1,0,,,,1,0,Validation
5553,24,1,4,2,7,1,1,400,300000,,2,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,6,3,5,0,Validation
5554,42,1,4,2,6,3,1,2,200000,1,2,5,4,1,2,0,0,1,1,6,0,2,0,0,0,0,1,10,10,2,0,Validation
5555,42,2,4,2,9,3,1,80,185000,0,,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,6,3,2,0,Training
5556,10,2,3,2,8,6,1,2,156000,0,,,,1,5,0,0,1,1,4,9,9.272794655,2,0,0,0,,,,3,0,Training
5557,42,1,5,2,11,1,1,980,200000,1,2,1,9,1,1,0,0,1,1,6,9,9,0,0,0,0,3,2,1,3,0,Validation
5558,42,,3.257647776,5,7.334741026,1,3,900,150000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Validation
5559,24,1,3,3,5,6,1,70,265000,0,3,5,2,2,2,0,0,1,1,2,3,4,0,1,0,0,1,10,10,1,0,Training
5560,42,1,3,2,6,2,1,720,65000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Test
5561,42,2,3,2,8,4,1,2,200000,0,,1,4,1,1,0,0,1,1,7,0,2,0,0,1,1,2,1,1,3,0,Validation
5562,24,1,3,2,4,6,1,350,350000,0,3,2,4,1,1,0,0,1,1,2,0,2,0,0,2,1,2,5,3,1,0,Validation
5563,24,2,3,2,7,6,1,390,345000,0,3,2,4,1,1,0,0,1,1,3,0,2,0,0,2,2,1,3,3,2,1,Test
5564,42,1,4,2,7,3,1,850,250000,0,3,7,2,1,3,0,0,1,1,3,2,4,0,1,0,0,2,13,13,2,0,Training
5565,42,1,3,2,8,3,1,100,410000,0,,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,5,2,3,0,Training
5566,42,1,3,3,6,6,1,400,265000,0,3,5,9,1,2,0,0,1,1,6,9,9,0,0,0,0,2,10,10,2,0,Training
5567,42,1,3,2,5,5,1,2300,169000,0,3,3,9,1,1,0,0,1,1,7,9,9,0,0,2,2,1,3,7,3,0,Test
5568,42,1,4,2,9,5,1,1100,375000,0,3,1,2,3,1,0,0,1,1,5,1,4,0,1,0,0,3,1,1,2,1,Training
5569,42,1,5,2,9,3,1,2100,195000,0,,7,2,1,3,1,0,1,2,7,0,4,0,1,1,1,2,14,13,2,0,Training
5570,42,,2,6,5,7,1,160,220000,0,3,,,1,7,0,0,1,1,1,0,2.34905312,4,0,0,0,,,,2,0,Test
5571,42,1,3,2,10,2,1,30,595000,0,3,,,1,4,0,0,1,1,4,0,2.286215431,0,0,0,0,,,,1,0,Test
5572,42,1,3,3,6,2,1,1000,130000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,2,1,2,0,Training
5573,42,1,2,2,5,10,1,180,275000,,,3,4,1,1,0,0,1,1,2,0,2,0,0,2,1,1,8,7,2,0,Test
